iid,gender,wave,round,age,field_cd,race,imprace,imprelig,goal,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
296,0,12,14,28.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,5.0,2.0,8.0,8.0,7.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,50.0,0.0,10.0,30.0,0.0,10.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
297,0,12,14,21.0,9.0,2.0,9.0,8.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,10.0,3.0,3.0,5.0,10.0,8.0,10.0,10.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,40.0,10.0,10.0,15.0,10.0,15.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
298,0,12,14,22.0,6.0,2.0,7.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,10.0,10.0,3.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,50.0,10.0,10.0,10.0,10.0,10.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
299,0,12,14,24.0,11.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,7.0,8.0,9.0,8.0,9.0,4.0,9.0,9.0,6.0,7.0,9.0,7.0,9.0,5.0,4.0,10.0,40.0,10.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
300,0,12,14,35.0,3.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,8.0,9.0,10.0,10.0,7.0,2.0,5.0,8.0,2.0,10.0,8.0,8.0,10.0,4.0,2.0,15.0,20.0,25.0,15.0,15.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
301,0,12,14,34.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,3.0,9.0,10.0,7.0,8.0,5.0,1.0,5.0,9.0,5.0,9.0,10.0,9.0,9.0,5.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,5.0,20.0,20.0,10.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
302,0,12,14,21.0,3.0,2.0,8.0,7.0,2.0,12.0,10.0,10.0,9.0,7.0,5.0,6.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,70.0,5.0,5.0,15.0,0.0,5.0
