iid,gender,wave,round,age,race,dec,like,prob,met,match,samerace,match_es,you_call,them_cal,date_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3
230,1,9,20,42.0,2.0,0,5.0,4.0,2.0,0,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,7.0,4.0,2.0,1,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,0,3.0,2.0,2.0,0,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,7.0,3.0,2.0,0,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,0,3.0,3.0,2.0,0,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,7.0,5.0,2.0,0,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,6.0,5.0,2.0,1,0,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,8.0,5.0,2.0,0,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,7.0,6.0,2.0,1,0,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,0,3.0,1.0,2.0,0,0,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,7.0,6.0,2.0,0,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,8.0,4.0,2.0,1,1,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,6.0,3.0,2.0,0,0,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
230,1,9,20,42.0,2.0,1,9.0,5.0,2.0,0,0,1.0,3.0,2.0,0.0,18.92,21.62,21.62,16.22,10.81,10.81,6.0,5.0,5.0,7.0,7.0,
232,1,9,20,31.0,2.0,0,5.0,2.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,7.0,6.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,0,4.0,3.0,2.0,0,0,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,9.0,7.0,1.0,1,0,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,0,3.0,1.0,2.0,0,0,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,6.0,5.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,9.0,7.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,0,6.0,3.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,5.0,4.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,6.0,5.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,6.0,6.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,8.0,6.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,0,6.0,3.0,1.0,0,0,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,7.0,5.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,6.0,4.0,2.0,0,0,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,0,6.0,4.0,2.0,0,0,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,6.0,5.0,2.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,6.0,3.0,1.0,0,1,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,8.0,5.0,2.0,0,0,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
232,1,9,20,31.0,2.0,1,8.0,6.0,2.0,0,0,,1.0,0.0,0.0,16.33,18.37,18.37,18.37,14.29,14.29,8.0,8.0,8.0,8.0,8.0,
234,0,10,9,22.0,6.0,0,5.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
234,0,10,9,22.0,6.0,1,7.0,4.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
234,0,10,9,22.0,6.0,0,6.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
234,0,10,9,22.0,6.0,0,4.0,1.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
234,0,10,9,22.0,6.0,0,,1.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
234,0,10,9,22.0,6.0,0,6.0,3.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
234,0,10,9,22.0,6.0,0,7.0,5.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
234,0,10,9,22.0,6.0,1,5.0,3.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
234,0,10,9,22.0,6.0,1,6.0,4.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,10.0,20.0,20.0,15.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0
235,0,10,9,23.0,2.0,1,5.0,3.0,2.0,1,1,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
235,0,10,9,23.0,2.0,0,6.0,4.0,2.0,0,1,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
235,0,10,9,23.0,2.0,0,3.0,2.0,2.0,0,1,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
235,0,10,9,23.0,2.0,0,3.0,2.0,2.0,0,1,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
235,0,10,9,23.0,2.0,0,4.0,3.0,2.0,0,0,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
235,0,10,9,23.0,2.0,1,7.0,4.0,2.0,1,0,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
235,0,10,9,23.0,2.0,0,2.0,2.0,2.0,0,0,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
235,0,10,9,23.0,2.0,0,5.0,4.0,2.0,0,0,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
235,0,10,9,23.0,2.0,0,5.0,6.0,2.0,0,0,1.0,0.0,1.0,1.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,15.0,15.0
237,0,10,9,34.0,2.0,0,2.0,0.0,2.0,0,1,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
237,0,10,9,34.0,2.0,1,6.0,6.0,2.0,0,1,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
237,0,10,9,34.0,2.0,1,7.0,7.0,2.0,0,1,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
237,0,10,9,34.0,2.0,0,3.0,2.0,2.0,0,1,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
237,0,10,9,34.0,2.0,0,5.0,5.0,2.0,0,0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
237,0,10,9,34.0,2.0,1,7.0,6.0,2.0,0,0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
237,0,10,9,34.0,2.0,0,2.0,0.0,2.0,0,0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
237,0,10,9,34.0,2.0,1,8.0,9.0,2.0,1,0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
237,0,10,9,34.0,2.0,0,5.0,4.0,2.0,0,0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,10.0,20.0,10.0,40.0,5.0,10.0,20.0,10.0,15.0
238,0,10,9,27.0,2.0,1,7.0,7.0,2.0,0,1,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
238,0,10,9,27.0,2.0,1,8.0,7.0,2.0,1,1,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
238,0,10,9,27.0,2.0,1,7.0,8.0,2.0,0,1,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
238,0,10,9,27.0,2.0,0,7.0,8.0,2.0,0,1,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
238,0,10,9,27.0,2.0,0,6.0,6.0,2.0,0,0,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
238,0,10,9,27.0,2.0,1,8.0,7.0,2.0,0,0,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
238,0,10,9,27.0,2.0,0,7.0,6.0,2.0,0,0,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
238,0,10,9,27.0,2.0,1,9.0,8.0,2.0,1,0,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
238,0,10,9,27.0,2.0,0,6.0,6.0,2.0,0,0,2.0,0.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,15.0,20.0,10.0,10.0
239,0,10,9,34.0,2.0,1,8.0,,2.0,0,1,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
239,0,10,9,34.0,2.0,0,6.0,2.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
239,0,10,9,34.0,2.0,1,8.0,6.0,2.0,1,1,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
239,0,10,9,34.0,2.0,0,7.0,6.0,2.0,0,1,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
239,0,10,9,34.0,2.0,0,6.0,7.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
239,0,10,9,34.0,2.0,1,8.0,4.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
239,0,10,9,34.0,2.0,0,6.0,7.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
239,0,10,9,34.0,2.0,1,7.0,5.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
239,0,10,9,34.0,2.0,0,6.0,6.0,2.0,0,0,1.0,0.0,0.0,0.0,15.0,20.0,20.0,15.0,10.0,20.0,20.0,20.0,15.0,20.0,5.0,20.0
240,0,10,9,26.0,4.0,1,7.0,4.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
240,0,10,9,26.0,4.0,1,6.0,6.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
240,0,10,9,26.0,4.0,0,6.0,4.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
240,0,10,9,26.0,4.0,0,5.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
240,0,10,9,26.0,4.0,0,4.0,2.0,2.0,0,1,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
240,0,10,9,26.0,4.0,0,6.0,4.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
240,0,10,9,26.0,4.0,0,6.0,3.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
240,0,10,9,26.0,4.0,1,6.0,5.0,2.0,1,0,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
240,0,10,9,26.0,4.0,0,5.0,2.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0
241,0,10,9,29.0,4.0,1,7.0,7.0,2.0,1,0,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
241,0,10,9,29.0,4.0,0,6.0,6.0,2.0,0,0,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
241,0,10,9,29.0,4.0,0,6.0,4.0,2.0,0,0,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
241,0,10,9,29.0,4.0,0,6.0,5.0,2.0,0,0,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
241,0,10,9,29.0,4.0,0,8.0,6.0,2.0,0,1,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
241,0,10,9,29.0,4.0,1,7.0,6.0,2.0,1,0,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
241,0,10,9,29.0,4.0,0,6.0,6.0,2.0,0,0,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
241,0,10,9,29.0,4.0,1,8.0,7.0,2.0,1,0,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
241,0,10,9,29.0,4.0,0,6.0,4.0,2.0,0,0,2.0,0.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,1,6.0,5.0,2.0,1,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,1,7.0,5.0,2.0,0,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,0,3.0,4.0,2.0,0,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,1,6.0,6.0,2.0,1,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,0,2.0,3.0,2.0,0,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,1,7.0,6.0,2.0,1,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,0,4.0,5.0,1.0,0,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,1,7.0,6.0,2.0,1,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
242,0,10,9,26.0,3.0,1,6.0,6.0,2.0,1,0,3.0,0.0,3.0,1.0,20.0,20.0,20.0,20.0,2.0,18.0,25.0,15.0,20.0,20.0,10.0,10.0
244,1,10,9,28.0,2.0,0,3.0,2.0,2.0,0,0,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
244,1,10,9,28.0,2.0,1,6.0,4.0,2.0,0,1,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
244,1,10,9,28.0,2.0,0,4.0,2.0,2.0,0,0,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
244,1,10,9,28.0,2.0,0,3.0,7.0,2.0,0,1,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
244,1,10,9,28.0,2.0,1,8.0,5.0,2.0,1,1,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
244,1,10,9,28.0,2.0,0,3.0,2.0,2.0,0,1,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
244,1,10,9,28.0,2.0,0,3.0,3.0,2.0,0,0,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
244,1,10,9,28.0,2.0,1,7.0,5.0,2.0,0,0,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
244,1,10,9,28.0,2.0,0,4.0,2.0,2.0,0,0,1.0,1.0,1.0,1.0,25.0,25.0,20.0,10.0,5.0,15.0,40.0,15.0,15.0,15.0,5.0,10.0
246,1,10,9,25.0,2.0,0,5.0,5.0,2.0,0,0,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
246,1,10,9,25.0,2.0,1,4.0,3.0,2.0,0,1,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
246,1,10,9,25.0,2.0,0,4.0,3.0,2.0,0,0,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
246,1,10,9,25.0,2.0,0,5.0,3.0,2.0,0,1,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
246,1,10,9,25.0,2.0,1,7.0,3.0,2.0,0,1,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
246,1,10,9,25.0,2.0,1,6.0,5.0,2.0,0,1,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
246,1,10,9,25.0,2.0,1,7.0,6.0,2.0,0,0,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
246,1,10,9,25.0,2.0,1,5.0,5.0,2.0,0,0,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
246,1,10,9,25.0,2.0,1,7.0,5.0,2.0,1,0,5.0,1.0,1.0,1.0,33.0,15.0,15.0,25.0,7.0,5.0,25.0,10.0,15.0,25.0,15.0,5.0
247,1,10,9,25.0,4.0,1,6.0,6.0,2.0,0,0,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
247,1,10,9,25.0,4.0,1,7.0,6.0,2.0,0,0,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
247,1,10,9,25.0,4.0,0,3.0,3.0,2.0,0,1,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
247,1,10,9,25.0,4.0,1,6.0,6.0,2.0,0,0,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
247,1,10,9,25.0,4.0,1,6.0,5.0,2.0,0,0,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
247,1,10,9,25.0,4.0,1,7.0,7.0,2.0,0,0,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
247,1,10,9,25.0,4.0,1,7.0,7.0,2.0,0,1,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
247,1,10,9,25.0,4.0,1,5.0,6.0,2.0,0,1,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
247,1,10,9,25.0,4.0,1,7.0,5.0,2.0,0,0,5.0,0.0,0.0,0.0,25.0,30.0,10.0,15.0,0.0,20.0,25.0,10.0,10.0,20.0,15.0,20.0
248,1,10,9,27.0,6.0,0,7.0,4.0,2.0,0,1,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
248,1,10,9,27.0,6.0,1,8.0,6.0,2.0,1,0,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
248,1,10,9,27.0,6.0,0,6.0,4.0,2.0,0,0,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
248,1,10,9,27.0,6.0,0,6.0,4.0,2.0,0,0,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
248,1,10,9,27.0,6.0,0,7.0,5.0,2.0,0,0,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
248,1,10,9,27.0,6.0,0,6.0,4.0,2.0,0,0,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
248,1,10,9,27.0,6.0,1,7.0,6.0,2.0,0,0,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
248,1,10,9,27.0,6.0,1,7.0,6.0,2.0,1,0,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
248,1,10,9,27.0,6.0,1,8.0,5.0,2.0,1,0,2.0,2.0,0.0,1.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0
249,1,10,9,33.0,6.0,1,9.0,8.0,2.0,0,1,4.0,0.0,0.0,0.0,20.0,20.0,20.0,15.0,10.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0
